"Mixture"	"Cyt"
"TCGA-D5-7000-01A-11R-A32Z-07"	12.6551528995745
"TCGA-DM-A0X9-01A-11R-A155-07"	15.9224050866606
"TCGA-DM-A0XD-01A-12R-A155-07"	8.77811344050852
"TCGA-DM-A0XF-01A-11R-A155-07"	11.0855816085055
"TCGA-DM-A1D0-01A-11R-A155-07"	3.88481592475543
"TCGA-DM-A1D4-01A-21R-A155-07"	8.14302769990838
"TCGA-DM-A1D6-01A-21R-A155-07"	1.13259293940899
"TCGA-DM-A1D7-01A-11R-A155-07"	7.7514094223345
"TCGA-DM-A1D8-01A-11R-A155-07"	9.73823532623156
"TCGA-DM-A1D9-01A-11R-A155-07"	3.83988044105033
"TCGA-DM-A1DA-01A-11R-A155-07"	6.23846065364838
"TCGA-DM-A1DB-01A-11R-A155-07"	12.2451710556201
"TCGA-DM-A1HA-01A-11R-A155-07"	9.28280481435283
"TCGA-DM-A1HB-01A-21R-A180-07"	2.85843981392969
"TCGA-DM-A280-01A-12R-A16W-07"	3.49531485533471
"TCGA-DM-A282-01A-12R-A16W-07"	2.15417133592473
"TCGA-DM-A285-01A-11R-A16W-07"	1.20573677801452
"TCGA-DM-A288-01A-11R-A16W-07"	0.738021538732757
"TCGA-DM-A28A-01A-21R-A32Y-07"	7.55433746151806
"TCGA-DM-A28C-01A-11R-A32Y-07"	1.42787184798015
"TCGA-DM-A28E-01A-11R-A32Y-07"	2.42656814619678
"TCGA-DM-A28F-01A-11R-A32Y-07"	5.84974221533452
"TCGA-DM-A28G-01A-11R-A16W-07"	7.45615701140382
"TCGA-DM-A28H-01A-11R-A16W-07"	1.64732616438216
"TCGA-DM-A28K-01A-21R-A32Y-07"	3.39732286369433
"TCGA-DM-A28M-01A-12R-A16W-07"	3.97653602767222
"TCGA-F4-6459-01A-11R-1774-07"	7.78477235772648
"TCGA-F4-6460-01A-11R-1774-07"	12.2073323994258
"TCGA-F4-6461-01A-11R-1774-07"	6.64769691902964
"TCGA-F4-6463-01A-11R-1723-07"	18.6925838828199
"TCGA-F4-6569-01A-11R-1774-07"	19.3662933338802
"TCGA-F4-6570-01A-11R-1774-07"	65.9527946328317
"TCGA-F4-6703-01A-11R-1839-07"	62.0715896447561
"TCGA-F4-6704-01A-11R-1839-07"	14.0328813564352
"TCGA-F4-6704-11A-01R-1839-07"	10.8794677792144
"TCGA-F4-6805-01A-11R-1839-07"	12.2628809157979
"TCGA-F4-6806-01A-11R-1839-07"	8.64600430829163
"TCGA-F4-6807-01A-11R-1839-07"	31.0289125558778
"TCGA-F4-6808-01A-11R-1839-07"	3.95060291493368
"TCGA-F4-6809-01A-11R-1839-07"	9.61414920749545
"TCGA-F4-6854-01A-11R-1928-07"	16.3888340635377
"TCGA-F4-6855-01A-11R-1928-07"	8.95984722403608
"TCGA-F4-6856-01A-11R-1928-07"	13.485896985565
"TCGA-G4-6293-01A-11R-1723-07"	24.8974157664049
"TCGA-G4-6294-01A-11R-1774-07"	4.59221559083124
"TCGA-G4-6295-01A-11R-1723-07"	47.6069303223081
"TCGA-G4-6297-01A-11R-1723-07"	20.652327190142
"TCGA-G4-6298-01A-11R-1723-07"	1.54679147130712
"TCGA-G4-6299-01A-11R-1774-07"	55.9871326591716
"TCGA-G4-6302-01A-11R-1723-07"	16.3794906128784
"TCGA-G4-6303-01A-11R-1774-07"	5.86389763125849
"TCGA-G4-6304-01A-11R-1928-07"	13.7757670517202
"TCGA-G4-6306-01A-11R-1774-07"	18.9628000811912
"TCGA-G4-6307-01A-11R-1723-07"	1.3996147854611
"TCGA-G4-6309-01A-21R-1839-07"	13.8068935942679
"TCGA-G4-6310-01A-11R-1723-07"	0.934600279330092
"TCGA-G4-6311-01A-11R-1723-07"	4.12396190337324
"TCGA-G4-6314-01A-11R-1723-07"	7.04977728071627
"TCGA-G4-6315-01A-11R-1723-07"	8.33291776490884
"TCGA-G4-6317-01A-11R-1723-07"	4.26263134288792
"TCGA-G4-6317-02A-11R-2066-07"	0.733156182381325
"TCGA-G4-6320-01A-11R-1723-07"	9.55575834721376
"TCGA-G4-6321-01A-11R-1723-07"	39.3130180849124
"TCGA-G4-6322-01A-11R-1723-07"	10.9638209845272
"TCGA-G4-6323-01A-11R-1723-07"	8.18107724300624
"TCGA-G4-6586-01A-11R-1774-07"	71.4754734956926
"TCGA-G4-6588-01A-11R-1774-07"	16.8692403276922
"TCGA-G4-6625-01A-21R-1774-07"	35.9693663233467
"TCGA-G4-6626-01A-11R-1774-07"	8.02265284873598
"TCGA-G4-6627-01A-11R-1774-07"	30.4234080765482
"TCGA-G4-6628-01A-11R-1839-07"	107.320397610114
"TCGA-NH-A50T-01A-11R-A28H-07"	2.03312175517066
"TCGA-NH-A50U-01A-33R-A37K-07"	3.00257577098431
"TCGA-NH-A50V-01A-11R-A28H-07"	11.0272841479924
"TCGA-NH-A5IV-01A-42R-A37K-07"	70.4730471846043
"TCGA-NH-A6GA-01A-11R-A37K-07"	8.68494355227902
"TCGA-NH-A6GB-01A-11R-A37K-07"	50.4297604685813
"TCGA-NH-A6GC-01A-12R-A41B-07"	6.38631115665958
"TCGA-NH-A8F7-01A-11R-A41B-07"	2.19104527080083
"TCGA-NH-A8F7-06A-31R-A41B-07"	0.731391948325612
"TCGA-NH-A8F8-01A-72R-A41B-07"	5.42157731094277
"TCGA-QG-A5YV-01A-11R-A28H-07"	7.11615346537086
"TCGA-QG-A5YW-01A-11R-A28H-07"	11.3777091823517
"TCGA-QG-A5YX-01A-11R-A28H-07"	2.54731157855193
"TCGA-QG-A5Z1-01A-11R-A28H-07"	2.48992873723475
"TCGA-QG-A5Z2-01A-11R-A28H-07"	23.9733259266814
"TCGA-QL-A97D-01A-12R-A41B-07"	22.1820101717782
"TCGA-RU-A8FL-01A-11R-A37K-07"	2.0247536570353
"TCGA-SS-A7HO-01A-21R-A37K-07"	6.20743329019792
"TCGA-T9-A92H-01A-11R-A37K-07"	6.64593354480557
"TCGA-WS-AB45-01A-11R-A41B-07"	39.8132714033197
