Mixture	Tgd	CD8_Tem	Tte	MAIT	NK	Treg	CD4_Tem	CD8_Tem_PD1	Naive_like	HLADR_CD8	Tex	P-value	Correlation	RMSE
TCGA.A6.2672.01B.03R.2302.07	0.0540828756884128	0.23839327794492	0.0984482281420094	0.09656931221131	0.0699572362693255	0.0458444017652824	0.0552931292206739	0.0527403753297816	0.140715775115493	0.0719974511780769	0.0759579371347152	0	0.624941785648323	0.802699629712389
TCGA.A6.2674.01A.02R.0821.07	0.0760135209391749	0.172858909730266	0.0858409078055827	0.0621267678486929	0.142480995752698	0.0720372314320323	0.11553470237437	0.0260959390673006	0.144059942183967	0.0267356273289496	0.0762154555369664	0	0.629157133000652	0.796277934631853
TCGA.A6.2674.01A.02R.A278.07	0.0706366830912902	0.128657590557292	0.0768663133720525	0.109262908761716	0.1326691434972	0.0628996406774817	0.107505652137928	0.0530328345920358	0.136869942150779	0.0503555690864211	0.0712437220758046	0	0.667816803524688	0.771096157162444
TCGA.A6.2674.01B.04R.A277.07	0.0586771306609232	0.0791528361565841	0.0373504920132914	0.128659645958203	0.179903950443667	0.0123916440494825	0.0684758147463527	0.0406218224387215	0.327082176877444	0	0.06768448665533	0	0.467275336474183	0.884887816455337
TCGA.A6.2675.01A.02R.1723.07	0.0457921571172008	0.163481317071982	0.119532141999101	0.0644728101249803	0.0863232429297772	0.0566723069349694	0.0990412303974471	0.0719444336790595	0.0883071300815644	0.130717171097384	0.073716058566534	0	0.795884456985928	0.677297901923824
TCGA.A6.2675.11A.01R.1723.07	0.0483083911067495	0.165224999095157	0.109408542346886	0.0450211449254337	0.0832015568875569	0.0517664104571477	0.10776892750061	0.0611008384083005	0.106554585256404	0.146544816078236	0.075099787937519	0	0.696022750779106	0.745783268554439
TCGA.A6.2676.01A.01R.0826.07	0.0593216854658636	0.271278814095784	0.0639519760561567	0.0412967532501305	0.120177253535542	0.0891958507594767	0.0728409629636772	0.0447469894124735	0.119563737273312	0.0327929114986594	0.0848330656889244	0	0.678491933048057	0.776188594236726
TCGA.A6.2677.01A.01R.0821.07	0.0577833940297622	0.281375189691506	0.0650313860111315	0.0454832740567302	0.068584693933925	0.0724977607032998	0.112527588608743	0.0901273283934178	0.118491275895656	0.0231165843372893	0.0649815243385391	0	0.760681908143943	0.732719200852811
TCGA.A6.2677.01B.02R.A277.07	0.0570802019407832	0.14181652672705	0.0405003839446172	0.0873332521708186	0.0750565682667424	0.0169293839061249	0.079148074790739	0.126185221668703	0.326335289520373	0	0.0496150970640491	0	0.471580638594545	0.886199688479175
TCGA.A6.2678.01A.01R.0821.07	0.0351106208238579	0.2832999585088	0.082622823468197	0.0636976569323764	0.076399111025988	0.0752267875036271	0.103191994734524	0.0885517670082255	0.115462985475523	0.00457404716570624	0.0718622473531741	0	0.699850853679065	0.765273616564336
TCGA.A6.2678.11A.01R.A32Z.07	0.0325056482698089	0.167436259535645	0.0989466844494614	0.0361509402691209	0.0912946384756938	0.0418597012759477	0.135212281159337	0.0917949169596642	0.0889668054892794	0.149573748433896	0.0662583756821463	0	0.638265120247084	0.782908757939021
TCGA.A6.2679.01A.02R.1410.07	0.0524900844764823	0.0761527543293417	0.141277644629064	0.0483657187925405	0.0955125406802031	0.0739150963086043	0.145337987074336	0	0.0213001261723439	0.250355211460758	0.0952928360763261	0	0.671053695710419	0.74354456899698
TCGA.A6.2679.11A.01R.A32Z.07	0.0339579804216565	0.126154102571619	0.103514316018007	0.0367728115625084	0.109229209878861	0.0445779341390566	0.146082365993959	0.0771629780728849	0.0560414128500024	0.185991141301825	0.0805157471896197	0	0.563388386924652	0.826584366201534
TCGA.A6.2680.01A.01R.1410.07	0.0399139702469626	0.122241576677836	0.103143488759122	0.0613443573195117	0.0904748914708527	0.0648742686316019	0.121305654721932	0.0856423169855719	0.0731191906802628	0.15472144247819	0.0832188420281552	0	0.794007413572275	0.669174173155245
TCGA.A6.2680.11A.01R.A32Z.07	0.00263617050011345	0.168564951037603	0.119240961409475	0.0446589893585117	0.0765720179508097	0.0586543386376048	0.121804948696323	0.102388128892943	0.0636980791037374	0.154634165065197	0.0871472493476828	0	0.770798198009357	0.686339335334066
TCGA.A6.2681.01A.01R.1410.07	0.0410471455569345	0.168265082569151	0.107804124266304	0.0713356982723796	0.100107152182274	0.0773674097868796	0.12596048568148	0.0632342488073896	0.0898038706565013	0.0686113780623301	0.0864634041583772	0	0.770812259908905	0.700939641715408
TCGA.A6.2682.01A.01R.1410.07	0.035312480826077	0.170682911028018	0.101112590729187	0.0484565140356519	0.0899286307891277	0.0730437316503384	0.120804647622035	0.0820238781152277	0.0836727812606723	0.105338058948712	0.0896237749949516	0	0.73072536106461	0.72594750912909
TCGA.A6.2682.11A.01R.A32Z.07	0.0357333952647331	0.101773421478322	0.104450819336341	0.0399565210932308	0.0950576176434262	0.0423694166038096	0.151062053733456	0.0901795606783042	0.0739774921338462	0.183659531152932	0.0817801708815983	0	0.545855749639287	0.837860581469167
TCGA.A6.2683.01A.01R.0821.07	0.0470672020352639	0.159187660616693	0.123629218001416	0.0616908138110657	0.0719199489438761	0.0647219444766436	0.141187953956628	0.0452529475269264	0.0691321620113362	0.133388682185816	0.082821466434335	0	0.713223333519084	0.728857432555829
TCGA.A6.2683.11A.01R.A32Z.07	0.0219941343396929	0.161834903966505	0.103551174336617	0.0324845898509854	0.0824285869952553	0.0481124259444076	0.140476645216684	0.0993435669017309	0.0668140980491728	0.17678220217286	0.0661776722260893	0	0.629174549327771	0.785271799907927
TCGA.A6.2684.01A.01R.1410.07	0.0498342306455914	0.1447424421235	0.126718019578528	0.0697441643873645	0.0929515824103117	0.0822507910909236	0.115611683911487	0.0225880444038242	0.0693063686323821	0.130963717104107	0.0952889557119803	0	0.651500746225838	0.770262910151496
TCGA.A6.2684.01A.01R.A278.07	0.0400278531849655	0.202315851853051	0.0596619714961884	0.0784829676311892	0.105101091572731	0.0792992137931156	0.067155892851555	0.0694860662975835	0.173541298226148	0.0436264481598842	0.0813013449335883	0	0.696327133069241	0.764385858452264
TCGA.A6.2684.01C.08R.A277.07	0.0445880685936864	0.294146470734394	0	0.0584096743344797	0.0970062960898305	0.029945770087242	0	0.032317695305875	0.398064644643809	0	0.0455213802106828	0	0.404783789218258	0.92012492759102
TCGA.A6.2684.11A.01R.A32Z.07	0.0289964250824132	0.118358638071244	0.0965047444704056	0.0388780560048767	0.100470435226331	0.0449213322654681	0.136376141720842	0.0964282342766048	0.0801839168844429	0.186027817285549	0.0728542587118219	0	0.652259651126368	0.768229097002835
TCGA.A6.2685.01A.01R.1410.07	0.044511911950103	0.115491151995398	0.116684762180572	0.0620288950711399	0.123416237502609	0.0831729389051939	0.105849306237906	0.0213246434632792	0.0898013132445329	0.135142408217081	0.102576431232185	0	0.765631861328823	0.688861120365023
TCGA.A6.2685.11A.01R.A32Z.07	0.0342509719365609	0.147712026819376	0.113022279886123	0.0333541426894864	0.0818653912614798	0.0393744823848975	0.130408247325702	0.0828901680858903	0.0832776649137155	0.175858761132868	0.0779858635638993	0	0.688652000624064	0.744056309161668
TCGA.A6.2686.01A.01R.A32Z.07	0.0489317507729821	0.285809683355318	0.0703987233841053	0.0438896590421563	0.105164861493445	0.0821230967064287	0.0692882434844114	0.0574703456205724	0.125057206854581	0.0431602106285482	0.0687062186574513	0	0.700499980815991	0.76735447666177
TCGA.A6.2686.11A.01R.A32Z.07	0.0210448336381468	0.142162941248454	0.108889417573636	0.0371172098631175	0.082725940480845	0.0479233903336048	0.144048750381102	0.0979963190653673	0.0593535172249969	0.189348718521756	0.0693889616689743	0	0.68723796469287	0.742389767206587
TCGA.A6.3807.01A.01R.1022.07	0.0500903064035612	0.214949405677162	0.0760248849690701	0.0625296813267714	0.103551106655586	0.0887056482531125	0.0879155070303311	0.0714207063045038	0.135752941587481	0.0270389895964722	0.0820208221959494	0	0.727654195526838	0.744371114524339
TCGA.A6.3808.01A.01R.1022.07	0.0610292298657603	0.212820625611474	0.0676651485094712	0.04008391316091	0.123956551994048	0.0827024777153335	0.0995779080013975	0.0567190384318762	0.124802676756354	0.0328701025116011	0.0977723274417741	0	0.771459478082068	0.714883229898211
TCGA.A6.3809.01A.01R.1022.07	0.0609507647270836	0.25824541480155	0.0485062121719582	0.045449768032592	0.119245061511303	0.0911710354046403	0.0699910927273398	0.0380650714854838	0.135325558640106	0.0542637104975235	0.0787863100004207	0	0.7003312839415	0.764127507176792
TCGA.A6.3809.01A.01R.A278.07	0.0676374891317666	0.312800192511137	0	0.06561611140071	0.0926126475241522	0.0714681057825376	0.0456975578959339	0.0615325758395668	0.189781621850393	0.0422633312187219	0.0505903668450813	0	0.572186825261462	0.841840300321598
TCGA.A6.3809.01B.04R.A277.07	0.0960449642158543	0.300657716705385	0	0.071645497230858	0.123286655929106	0.0923730012880893	0	0.0349904583531435	0.218869995078452	0.00820056000198773	0.0539311511971247	0	0.540134088800722	0.854874139149877
TCGA.A6.3810.01A.01R.1022.07	0.0473456235392381	0.247659286307895	0.0764897886216682	0.0648063111921695	0.104351391837198	0.0665776114065288	0.0841784618154446	0.0577502818868924	0.124459509060625	0.0459191648698926	0.0804625694624476	0	0.729634472176469	0.74522731774546
TCGA.A6.3810.01A.01R.A278.07	0.0362308980124864	0.228180293420036	0.0732828518330563	0.0803956889721745	0.0988479985098317	0.0727713180885992	0.0787135519147707	0.0795289211621944	0.125130652650096	0.0487511444495915	0.0781666809871638	0	0.711692981972491	0.754415678447246
TCGA.A6.3810.01B.04R.A277.07	0.0354496887677426	0.290663058433076	0	0.104806225617567	0.0963819661983204	0.0234147278196275	0	0.0863037560655001	0.320805659233418	0.0140968685411266	0.0280780493236217	0	0.329815247918506	0.951543946458577
TCGA.A6.4105.01A.02R.1774.07	0.0565714743544312	0.199303180221319	0.10743269274773	0.0498202316725321	0.0966578048661936	0.0822321485355107	0.0848795753533671	0.0470350381620922	0.101846265720572	0.0938480292927049	0.0803735590735475	0	0.787194358708773	0.695050447157346
TCGA.A6.4107.01A.02R.1410.07	0.0322739762804709	0.148817888262165	0.0949717459703412	0.0475946774953513	0.0927830646762842	0.0625882345870467	0.11223339877675	0.0646146995606313	0.120807239786077	0.141576660247188	0.0817384143576953	0	0.731993057694091	0.722080437131626
TCGA.A6.5656.01A.21R.1839.07	0.0647669681496294	0.281002581470903	0.0694788380583512	0.0677672468675222	0.0765821056487201	0.067928475143524	0.0921093553579605	0.0922774388180515	0.094170190901658	0.020920338552892	0.0729964610307877	0	0.715563157321145	0.757614221808723
TCGA.A6.5656.01A.21R.A278.07	0.0522372035868808	0.233144277220237	0.0479996081988899	0.0865335439810658	0.102216127963415	0.075457988301502	0.0375637753233299	0.0959726344203972	0.159446775545013	0.038942659392567	0.0704854060667027	0	0.62555129541564	0.808181072798349
TCGA.A6.5656.01B.02R.A277.07	0.0443358836741237	0.141016960659556	0	0.103496297575991	0.135783591825389	0.0393833955978723	0	0.105489217507818	0.394071231562468	0.0141224722664206	0.0223009493303609	0	0.352356395901647	0.941292235392919
TCGA.A6.5657.01A.01R.A32Z.07	0.0641336671589847	0.242387713652887	0.0691702041613888	0.0570321318821224	0.1013733250738	0.0903479420668361	0.0742982188340195	0.0406418794945705	0.142490122812443	0.0339107966742262	0.0842139981887219	0	0.751515736842706	0.73286764854196
TCGA.A6.5659.01A.01R.1653.07	0.063416696541701	0.305084024247667	0.0654241664500883	0.0462388865116383	0.0856768752966098	0.0804540951673954	0.0820257783763171	0.0485965231783282	0.123451636366151	0.0263049183065516	0.0733263995575528	0	0.783194196601304	0.722308285761987
TCGA.A6.5659.01A.01R.A278.07	0.0593535966547055	0.290522626395428	0.066597756134875	0.0710393821883975	0.0778836756589235	0.0532088779206776	0.0749914052143588	0.0691083433177206	0.160191394087762	0	0.0771029424271516	0	0.632364154402343	0.806795489047446
TCGA.A6.5659.01B.04R.A277.07	0.0728670922067445	0.334316629452844	0.0238922171254495	0.0710069918010276	0.075807834151611	0.0342187790734045	0	0.0272939617531383	0.313917134736046	0	0.0466793596997345	0	0.427347983551948	0.910279361969741
TCGA.A6.5659.11A.01R.1653.07	0.0222309688534597	0.170557154403395	0.103502387570048	0.0279249872602641	0.0955434187814146	0.0441145802563892	0.117790942865907	0.099189419676025	0.0870666141572193	0.168916466040497	0.0631630601353807	0	0.620103287631589	0.793447021427356
TCGA.A6.5660.01A.01R.1653.07	0.0583232490830455	0.216984107566973	0.0898115524232588	0.0643079208168124	0.0742676136346873	0.0804377983827621	0.107772403072856	0.0803578738308104	0.126661908898954	0.0276852454862225	0.0733903268036172	0	0.7498682303515	0.73011400736414
TCGA.A6.5661.01A.01R.1653.07	0.0373082604881839	0.170157100078945	0.0844749872241958	0.0715246163982211	0.0744477567232372	0.0735890200962339	0.0942060094379896	0.0841161378519027	0.137739896530833	0.0970805435670484	0.0753556716032096	0	0.815311676600403	0.678164729854723
TCGA.A6.5661.01B.05R.2302.07	0.0363517059325662	0.214802227160444	0.0900504642775338	0.054041857891611	0.0967246700573643	0.0479714263866257	0.0549725482824173	0.0273644084579607	0.133305194633233	0.18399500420857	0.0604204927116741	0	0.425413803506917	0.908341460178326
