Mixture	CD4_Tem	CD8_Tem_GZMK_high	CD8_Tem_GZMK_low	CD8_Tem_PD1	HLADR_CD8	MAIT	Naive_like	NK	Tex	Tgd	Treg	Tte	P-value	Correlation	RMSE
TCGA.05.4420.01A.01R.1206.07	0.0966336542182459	0.0953558766690851	0.156241352664136	0.0395343147445784	0.120971836559963	0.0417947121001953	0.112959366834837	0.0502022884007724	0.0532685097703739	0.0609584603209568	0.0710402245710455	0.101039403145811	0	0.653226604241756	0.787585446666966
TCGA.05.4422.01A.01R.1206.07	0.0805295780098872	0.0606568813321313	0.148315045746701	0.0693677566121418	0.140023035138005	0.044874891663266	0.0948722429558215	0.0573556478208641	0.0615028833338251	0.0747273477037376	0.0779686716300474	0.0898060180535719	0	0.71353798020633	0.749424597709306
TCGA.05.4424.01A.22R.1858.07	0.0990785820040085	0.116946823601169	0.151157344875946	0.0601778434672411	0.0632043387215579	0.0518053086801616	0.107062303912215	0.0919292572117409	0.0634131924259464	0.041916033812555	0.0702614549202256	0.0830475163672336	0	0.666489010059726	0.784053209430501
TCGA.05.4425.01A.01R.1755.07	0.0927188949505345	0.0571459758305772	0.126731190422391	0.0709096455945916	0.122032713545777	0.0711932981314078	0.100944285850605	0.100867478127839	0.0715737822252624	0.0428666107203624	0.0878115754869104	0.0552045491137423	0	0.722696188173006	0.74349678337615
TCGA.05.4426.01A.01R.1206.07	0.104287409879427	0.0978390752510625	0.182150364543009	0.0726522603255936	0.0478532628045671	0.0602589414852683	0.13757862663947	0.0709553518259845	0.0571782307567317	0.0402645592952529	0.0526553522434376	0.0763265649501954	0	0.663786311711532	0.791069656300981
TCGA.05.4427.01A.21R.1858.07	0.0925524438035787	0.107090453477961	0.151850219229382	0.0521609839935637	0.0615367861502688	0.0574360972925634	0.137856127499543	0.0900320562725959	0.0590905671598513	0.0568381764111395	0.0682933164622527	0.0652627722473001	0	0.755586370794051	0.736109677380226
TCGA.05.4430.01A.02R.1206.07	0.103410208519331	0.0816674532921731	0.134624227901814	0.047213150961679	0.117092495829926	0.0549107511075535	0.0743696637153368	0.0864511431944495	0.0598751599212229	0.0640975546956186	0.0783576809797613	0.0979305098811344	0	0.738966039156433	0.73156664974659
TCGA.05.4432.01A.01R.1206.07	0.0980867530676536	0.0740819695128527	0.143166087762509	0.0694544083683107	0.106344486764454	0.0615191467020578	0.08205953245485	0.0637252547590733	0.0676101141858219	0.0593193382464019	0.0691274816046698	0.105505426571346	0	0.720880574553105	0.746579065186939
TCGA.05.4433.01A.22R.1858.07	0.117038349552829	0.0659359506775391	0.13587591049984	0.0737975294413452	0.0672091523669756	0.0707457144558794	0.130188716732818	0.0898006066313841	0.0876722582165297	0.0313325370487312	0.0496852938013815	0.0807179805747469	0	0.62400087418332	0.803692332751797
TCGA.05.4434.01A.01R.1206.07	0.101349434714413	0.0544756662169949	0.112222875674061	0.047904695789019	0.115586662889333	0.0675773244856423	0.106198581842726	0.0962115207431831	0.0807674446789158	0.0479698626901848	0.0728184959587427	0.0969174343167839	0	0.701480873832449	0.751791273782131
TCGA.05.5420.01A.01R.1628.07	0.0987245528394894	0.126375534985594	0.0901034974140955	0.0517399219103696	0.166269371452991	0.0452700837940295	0.0784975259451597	0.0986724237910128	0.0547147031366751	0.0400788698678962	0.0662261065373086	0.0833274083253792	0	0.506368857004213	0.864128914837524
TCGA.05.5423.01A.01R.1628.07	0.0940007948708256	0.139390096118529	0.115110705227996	0.0450178504494857	0.0811983266799929	0.0434627299418785	0.126082502845843	0.104547757233935	0.0783766417730037	0.0408126272742877	0.068162712277849	0.063837255306373	0	0.691036395810694	0.768945394391811
